id,label,degree,3d_x,3d_y,3d_z,2d_x,2d_y
123,2.0,3,-474.579071,-382.14682,-180.262436,-256.931549,526.697937
1770,0.0,3,-492.303131,-498.121948,-83.561836,-307.022888,638.588074
1296,2.0,4,-75.178505,51.417431,118.46946,-97.825272,-68.880928
1262,3.0,4,-532.705383,130.551941,156.154785,310.742432,313.216522
571,2.0,5,-348.207764,-72.601891,-409.786652,-51.871235,110.883499
1977,1.0,4,-352.222198,593.283264,-247.428711,602.970276,-180.7397
1831,2.0,4,-341.332062,-13.125794,-269.304169,-32.56567,74.192642
60,6.0,3,-363.982544,-367.481171,222.405411,-334.382141,342.615479
1128,0.0,4,-340.405151,-326.42337,-324.298828,-265.336029,335.816956
1839,7.0,3,7.127799,-59.328362,92.616905,-277.329834,-91.586182
1734,4.0,3,88.223473,4.346804,80.608856,-274.90274,-190.345886
1,3.0,4,-549.331665,154.91481,161.267746,349.301727,318.423218
1560,0.0,5,-505.858917,-379.68692,-36.650589,-197.307526,583.958313
733,9.0,4,-55.318062,259.711548,-282.544556,167.336197,-280.922516
1059,4.0,3,104.926514,92.881737,8.278306,-190.28511,-265.180603
292,5.0,4,-480.280518,157.581985,75.409264,308.478119,200.008591
1087,3.0,5,-404.958282,163.874603,304.86554,226.431717,310.169434
1316,1.0,3,-428.900848,224.207703,-156.98645,329.07666,26.131102
399,8.0,3,-440.367462,139.923599,111.663803,260.710205,238.030182
511,3.0,5,-505.284363,108.946175,290.915894,244.917099,392.953217
1701,7.0,5,-21.787966,260.639404,-125.365448,54.059845,-281.749878
510,4.0,8,58.05695,96.181023,-162.342957,-74.01606,-245.685867
1146,9.0,3,25.707325,277.929535,13.567092,45.944653,-310.14151
1338,2.0,4,-487.345795,232.078125,-181.447159,322.106476,50.672417
164,1.0,6,-289.051788,531.022034,-132.311523,459.510559,-252.617538
1550,7.0,5,-35.341831,328.00589,3.920197,101.172424,-314.635254
91,0.0,5,-510.3927,-538.119141,-185.622025,-356.35965,657.361633
1885,9.0,3,-0.762703,-241.97139,108.660515,-437.176971,-0.75749
1574,2.0,3,-326.996948,149.310928,-271.204346,131.372269,-44.588169
54,9.0,4,-10.778545,334.390961,-34.042427,111.224281,-346.128357
407,4.0,5,111.126427,-27.146723,-200.294266,-190.738129,-202.169785
79,2.0,3,-338.893616,237.410843,-189.265244,206.676529,-74.898369
192,1.0,7,-283.918854,635.887451,35.032398,522.52948,-357.536743
1703,5.0,4,-315.588348,121.677315,139.503433,160.126785,158.360703
1697,1.0,5,-177.911789,599.220337,92.05954,428.068054,-423.088562
1903,0.0,3,-459.863586,-527.882629,-204.887909,-384.570221,601.977844
1791,5.0,5,-465.760742,64.864288,159.101822,210.669861,280.477875
1419,3.0,3,-472.909546,160.851364,200.997421,289.090912,296.276215
852,3.0,9,-371.235077,153.451202,221.713486,197.895874,240.860016
478,1.0,4,-324.009613,535.671753,-206.654022,529.950378,-158.026047
241,1.0,5,-308.528412,667.811035,104.93544,577.751404,-368.632233
480,1.0,8,-373.237671,727.334961,-145.342743,705.519043,-263.957367
356,1.0,5,61.952858,693.888123,290.308441,326.830872,-720.176331
1861,6.0,3,-344.22583,-328.878235,209.528732,-296.925781,312.963989
1487,4.0,3,-110.50547,191.123459,-246.298187,112.797447,-194.216446
1101,0.0,4,-478.954468,-385.151764,-157.271622,-248.374664,538.929993
288,4.0,10,130.636551,-34.389675,-82.741417,-251.86702,-204.475555
231,4.0,7,123.16468,-54.992794,59.457878,-326.230621,-171.341553
1427,2.0,5,-336.678192,-93.928703,-379.424286,-93.852791,111.523048
152,3.0,6,-354.898438,82.79557,232.374847,134.272552,239.591614
1016,4.0,3,173.120224,-132.54657,98.331779,-444.794434,-185.785706
29,5.0,4,-288.349915,112.184013,-56.619366,171.168503,30.637226
1828,5.0,4,-297.031311,56.35083,281.064453,67.763657,222.686447
1153,6.0,3,-402.583862,-425.963379,232.347351,-403.029144,352.014038
1849,2.0,3,-121.6362,402.623688,-106.264008,255.739578,-291.830872
1999,2.0,3,-383.644196,5.144053,-387.491943,-4.720033,57.149284
376,9.0,10,162.226395,152.72316,-128.48613,-106.567657,-357.712555
1856,3.0,6,-460.217407,-27.995256,286.853912,89.316299,392.704102
1282,7.0,9,51.70631,319.744965,-161.325439,50.306942,-405.670898
310,4.0,15,102.705353,-14.452738,-338.065338,-119.142731,-208.541443
1215,6.0,3,-252.149002,-599.162109,275.519348,-643.123047,350.262909
403,3.0,6,-420.601013,148.717667,344.885468,211.361786,354.798706
1750,5.0,4,-386.575806,18.452168,169.309402,113.490105,248.903275
493,0.0,3,-476.297089,-481.315765,-227.777664,-335.085663,584.521912
333,4.0,5,34.164497,88.096458,-176.265915,-56.707764,-224.391449
1857,1.0,7,-379.468048,234.569397,-430.485046,325.13266,-73.56263
432,1.0,4,-113.955307,519.060059,24.229795,318.44281,-392.759766
1515,0.0,3,-514.192383,-495.761017,-82.517258,-288.785828,657.439941
741,9.0,8,175.766907,-118.51487,142.372375,-447.62146,-198.470642
411,2.0,6,-136.943741,141.251053,-88.275116,0.227773,-144.445404
1669,7.0,4,-76.076103,335.219299,-177.330917,185.579819,-302.466156
1766,3.0,4,-488.442169,127.677872,274.730865,260.098602,353.286316
95,1.0,5,-360.075928,703.857544,-201.149796,679.735352,-257.7323
1396,2.0,3,-191.269318,56.354824,-192.059692,-45.105972,-81.006149
5,0.0,4,-450.299011,-316.69696,-111.138947,-206.651566,467.453217
620,6.0,4,-526.21814,-176.968903,-103.03315,-71.50795,305.954041
1710,9.0,3,13.467894,113.003227,-267.669281,7.714897,-235.663147
1942,2.0,3,-394.749725,48.333138,-377.102234,24.826172,29.451832
1433,3.0,5,-524.387146,84.722198,196.545517,252.112518,352.28006
817,3.0,3,-529.240967,112.211548,250.3983,283.047211,376.537262
1768,4.0,4,46.909168,-15.567039,-314.28656,-115.624619,-173.312805
1072,7.0,3,177.947571,297.348358,60.102558,-133.426834,-467.752808
1052,7.0,3,-101.620407,324.267517,-247.354202,213.757706,-276.130524
1774,8.0,3,-271.457947,135.088181,73.848526,121.454704,85.54969
703,6.0,5,-371.647247,-399.729675,192.101593,-383.971497,321.239197
716,4.0,6,166.873688,-188.885056,66.858063,-482.246826,-142.372742
1394,7.0,6,-68.092293,231.298599,-290.789917,131.901428,-263.173309
671,8.0,5,75.456474,111.980614,19.990135,-143.683731,-231.888321
1764,9.0,3,103.911736,182.323914,-285.901978,25.032192,-336.368073
1478,9.0,4,91.067352,79.615257,83.296814,-206.15155,-234.324112
507,2.0,3,-478.215973,217.032883,-212.06955,297.738434,38.237713
1891,7.0,3,55.15052,321.503571,-200.927292,65.544075,-417.676392
9,4.0,3,141.435486,-36.496555,-105.957138,-250.932693,-213.66391
916,4.0,9,-57.462685,202.749786,-234.336166,96.494751,-230.251404
1976,4.0,3,168.481735,-4.382926,-135.343643,-236.598801,-259.729187
1244,1.0,4,-153.924774,141.31926,81.047333,13.813748,-66.182907
1530,9.0,3,144.822327,107.221931,-252.114899,-74.515556,-320.811157
1872,8.0,3,-408.295319,137.666611,42.98901,245.37352,178.467743
556,9.0,4,25.622528,168.171478,80.474426,-80.725441,-217.903351
1869,6.0,4,-282.871613,-524.866333,250.689117,-551.544373,341.680206
1352,9.0,4,182.851639,-86.930481,144.939957,-428.905426,-222.833969
1899,1.0,3,-35.416565,677.521667,236.576202,383.951965,-622.83429
319,3.0,4,-525.223633,166.320984,188.288986,336.724487,321.636017
1832,4.0,3,128.409744,-43.0434,70.252213,-326.482605,-184.83696
158,6.0,5,-515.311768,-171.786179,-98.438164,-67.925735,295.280029
1154,3.0,5,-445.65451,153.39505,205.118408,262.241547,283.525665
1471,3.0,7,-341.294006,147.97171,189.792389,182.14064,178.365082
1383,2.0,6,-400.719788,122.879768,-291.864899,93.221146,-3.44931
1090,7.0,4,159.826096,310.480194,-320.412201,46.119488,-488.574463
1331,7.0,7,-29.530308,222.608932,-293.458527,91.215805,-288.915527
1564,0.0,4,-498.338898,-541.454163,-209.132965,-371.48645,645.397644
776,7.0,3,136.463974,316.415039,-324.982819,64.063515,-478.098785
198,9.0,3,74.083618,-175.013351,43.531803,-418.585297,-90.017624
893,2.0,3,-400.806305,76.324486,-325.262573,58.033939,16.341131
33,5.0,5,-389.855591,40.40831,166.033218,145.194458,242.817337
1183,8.0,4,-353.052765,123.436722,8.204885,134.59816,138.094391
308,9.0,7,175.073608,36.196014,64.621758,-286.568176,-281.162323
373,1.0,5,-305.311249,297.922699,-427.723999,361.349182,-141.999237
1706,3.0,3,-535.909668,147.165436,151.603973,335.732635,301.441559
150,4.0,4,168.83371,-167.069382,79.984108,-467.041321,-154.838577
360,6.0,5,-322.079163,-546.045898,210.56192,-541.913513,391.799347
1952,3.0,3,-509.814606,64.314575,338.366455,204.828308,440.027466
131,0.0,9,-501.941254,-549.3078,-129.918396,-354.617798,671.889587
1912,4.0,3,-47.761703,-3.271255,62.764339,-162.504425,-75.851662
1467,6.0,5,-460.229126,-378.173309,205.718063,-320.336548,373.727295
1152,7.0,3,89.230637,319.659363,-193.506516,38.923149,-441.291046
1297,5.0,3,-197.330612,36.287571,220.614532,-22.731686,103.792564
977,2.0,3,-435.997925,-1.790029,-194.27095,31.847944,152.011566
1222,6.0,3,-146.803024,-355.789337,185.536087,-465.068115,155.787109
1136,8.0,4,-346.271637,-73.354942,-223.409286,-12.842782,181.851196
1102,8.0,3,-336.387848,180.730011,198.952759,191.354507,144.455551
494,6.0,5,-407.853394,-233.93428,181.821182,-172.798508,311.175629
63,9.0,3,178.882629,111.16758,78.048264,-228.685516,-328.594849
129,3.0,4,-461.328308,95.592987,264.32782,203.649521,333.99353
1300,9.0,4,173.20253,145.283417,-65.711105,-146.593781,-355.717957
792,7.0,9,-75.926224,384.731781,-26.006397,197.693863,-324.766479
1561,4.0,8,85.762032,26.141352,-339.756897,-77.803902,-226.943069
617,4.0,3,119.549316,-20.031668,73.980339,-311.699463,-202.79306
1859,9.0,3,180.167114,266.260254,80.165298,-164.693192,-454.471527
1148,3.0,3,-418.871857,123.367546,202.818054,207.221054,267.743439
1237,3.0,8,-512.346497,98.067192,193.890869,261.113922,333.17215
943,9.0,4,-83.809349,222.834702,-99.775177,87.985817,-214.349777
628,4.0,4,152.41777,-49.307293,112.205551,-367.828186,-211.204239
1730,1.0,4,-325.000854,419.791473,189.494934,352.80246,-169.144638
743,2.0,4,-460.570068,30.974659,-138.835373,70.787529,95.692665
15,2.0,3,-394.706238,145.199234,-238.309113,156.909409,3.109824
1713,2.0,3,-306.416168,-87.826256,-360.337646,-98.590553,88.004753
1928,6.0,3,-423.776428,-171.995728,175.777008,-91.522942,317.221588
1348,5.0,5,-409.505707,68.276222,174.930023,185.847015,254.601517
1079,1.0,3,-179.30896,651.808044,89.133713,473.520142,-455.597046
1105,4.0,3,-43.723221,71.842499,-201.090683,-21.385706,-167.972061
1637,5.0,9,-293.145782,38.929413,-269.87912,125.630554,-19.901766
1680,1.0,5,-96.555244,424.412109,167.993896,235.271515,-390.117645
284,4.0,3,159.573196,-48.099735,-49.77935,-295.848419,-219.520386
103,9.0,6,186.394394,5.011738,69.335625,-326.173798,-272.675781
1295,3.0,6,-389.663116,124.12059,237.133148,175.616348,256.323364
1760,4.0,3,60.682835,-21.914019,-300.802856,-111.029839,-168.691422
1234,7.0,4,-22.090591,231.710098,-298.874664,89.287193,-301.858765
1189,1.0,8,-301.562408,587.66272,158.808945,491.335205,-324.968414
1650,9.0,4,136.207672,158.848526,-231.487137,-37.397594,-344.613495
1936,2.0,3,-483.231262,200.106964,-195.914368,274.854004,57.227203
729,8.0,5,-337.119598,152.307327,-2.510722,204.902161,80.856522
1683,2.0,4,-417.246124,-231.431976,-33.358913,-132.233566,393.921783
837,5.0,3,-376.645142,-10.414402,195.562988,83.677849,262.607056
913,4.0,3,98.210045,63.43169,55.236233,-219.088928,-235.284103
1510,2.0,4,-400.747284,42.006081,-374.259033,36.095718,46.227711
1432,3.0,4,-363.664124,116.996391,246.063217,156.757629,252.808838
71,5.0,9,-276.933563,34.063175,-285.364929,108.26194,-26.808741
1434,3.0,3,-523.882629,86.865082,207.37999,256.397369,355.380005
484,8.0,3,-141.216339,236.306595,-218.420151,176.133331,-183.455124
264,6.0,4,-304.911682,-600.370911,202.587906,-597.137268,412.025604
1267,3.0,10,-455.258667,63.79097,362.558563,161.966125,401.421021
1179,8.0,3,-284.864838,256.665375,-160.765198,272.937073,-108.373093
194,2.0,4,-156.091431,-18.987946,-60.078457,-51.508377,10.164301
866,2.0,5,-107.726944,225.132233,-166.325806,73.279381,-208.23468
600,7.0,5,32.182514,241.860626,-250.446228,59.834599,-352.760529
491,4.0,9,139.673615,-27.436489,-90.892532,-247.942062,-220.056198
293,5.0,4,-475.794891,155.900269,67.261787,305.026672,193.067932
1327,5.0,5,-402.142212,-55.083328,271.951172,43.976814,357.627167
581,4.0,5,102.373894,-151.353958,28.241739,-403.346527,-117.708733
1614,9.0,6,156.755142,-95.96405,30.750494,-380.335938,-197.128372
1026,7.0,5,76.739708,180.796097,24.453779,-114.453621,-300.893707
1370,4.0,3,32.232826,53.767849,-242.681793,-61.185852,-202.654114
455,3.0,4,-447.526733,135.342545,375.574158,214.584091,393.118988
1663,1.0,4,-359.221802,683.652405,-192.345215,656.270874,-252.829056
1073,7.0,4,163.146866,302.471497,41.955505,-113.042465,-459.375885
1119,9.0,5,85.870987,100.323105,-268.832123,-40.383007,-273.125214
1407,5.0,7,-378.553436,-58.909122,287.429626,25.983076,332.963104
991,6.0,5,-358.408264,-298.151825,203.572083,-262.529327,300.757263
909,9.0,3,78.76741,213.346298,-246.078445,32.318035,-346.388123
955,2.0,6,-481.010773,229.220688,-218.009705,307.402161,25.980385
1904,7.0,3,63.246334,323.026764,-225.850311,70.840515,-426.741974
1349,3.0,3,-283.552338,277.761353,-85.216537,277.913086,-30.44109
1437,0.0,4,-350.47702,-364.418976,-289.539581,-290.135773,377.052643
312,5.0,4,-232.071167,131.442123,-7.762704,129.353409,13.46485
104,9.0,3,194.51413,50.681717,28.995264,-276.250458,-305.519592
430,3.0,3,-186.678497,171.035934,124.911942,87.14431,0.430152
102,7.0,6,36.080383,183.385437,80.672249,-100.535881,-254.905746
358,2.0,3,-359.494446,-112.275589,-405.420105,-89.61132,144.981766
514,9.0,3,15.556833,199.12439,-353.451111,117.732765,-310.923859
633,9.0,4,11.14456,175.772476,-302.234161,61.130856,-277.874268
634,4.0,3,25.130899,135.390259,-323.964691,29.695606,-261.4711
1822,0.0,4,-421.740845,-299.550568,4.884207,-182.926605,457.378052
584,2.0,6,-407.527283,256.917389,12.061206,294.494568,106.666664
1888,6.0,3,-300.706543,-598.265869,208.730179,-599.474609,406.252197
575,2.0,3,-345.128143,-131.008362,-341.577393,-121.974037,158.305801
1870,6.0,3,-283.66214,-540.317688,260.139923,-567.505798,346.36618
663,2.0,3,-314.635498,480.465973,-281.365082,486.008514,-163.749146
799,4.0,4,-15.790041,-15.607553,-213.973465,-95.39608,-114.558548
1408,3.0,5,-419.685516,-2.954236,313.902893,97.691193,358.091858
1030,5.0,3,-445.341125,51.643494,150.316772,186.589981,264.537598
1737,8.0,3,-421.154846,69.131111,305.547333,153.724792,336.100159
1305,6.0,3,-237.062592,-605.651855,285.737854,-659.368042,339.593506
114,1.0,7,-310.132111,645.965454,47.902599,551.155762,-337.399902
1117,7.0,5,-41.756241,240.736298,-292.459259,118.415649,-285.214691
1414,8.0,3,-261.510712,206.705338,148.765106,155.199722,92.490723
644,0.0,7,-435.62915,-316.927887,25.67207,-188.384766,473.289459
1966,3.0,3,-555.186401,150.754547,205.205261,342.273468,357.378296
1279,7.0,3,196.993591,-43.225273,109.113411,-389.415771,-252.753479
245,6.0,6,-302.862427,-551.162598,234.046097,-563.309998,371.516632
966,3.0,5,-409.693695,145.739578,274.644775,206.766525,295.360962
272,2.0,3,-479.268402,-273.827515,109.174156,-197.118271,341.723907
1116,8.0,3,-433.86676,144.318222,-23.527929,274.010437,168.637527
1667,9.0,4,79.504295,172.732498,-205.475021,-7.317435,-313.768158
223,3.0,5,-423.689972,162.427505,309.063171,237.714127,322.134949
170,5.0,7,-238.912994,85.834763,-261.695557,143.767426,-80.109474
247,4.0,3,16.258074,223.87027,-329.122528,119.259438,-322.479309
211,8.0,3,-383.369904,63.518612,114.029556,138.891937,211.215866
27,4.0,4,86.21563,43.903362,-16.254852,-204.309799,-222.436157
1043,9.0,4,189.927261,123.975693,-48.757156,-184.059967,-356.227753
905,8.0,3,-381.430511,107.194809,-53.244461,206.440872,138.583969
1708,0.0,3,-335.158783,-210.874725,173.41951,-169.11293,258.457581
1876,2.0,4,-441.548035,233.386856,-277.639313,297.131287,-18.696903
1005,0.0,3,-514.829468,-463.20166,-142.154144,-283.255951,622.952515
1353,4.0,3,173.233063,-73.786789,125.297523,-406.704132,-218.425598
1542,1.0,7,-343.474976,586.743042,-243.269913,589.149719,-194.8629
1767,4.0,3,220.200775,-72.470436,29.197016,-399.593842,-262.474945
405,4.0,6,127.060394,-1.559748,-314.501129,-129.296021,-235.057968
1739,0.0,4,-310.526398,-294.643219,-223.93837,-273.271332,307.354248
723,0.0,4,-416.223022,-212.573959,-238.798752,-131.305664,329.124329
1125,5.0,5,-337.494904,46.982887,110.618507,120.814644,183.932419
674,5.0,3,-460.753235,31.854971,234.734589,165.198135,337.514069
1681,0.0,3,-462.514008,-395.156494,-185.103104,-275.669678,522.466431
1027,3.0,4,-152.878525,153.984711,90.155502,61.530193,-13.069479
1255,4.0,4,23.792585,-65.711151,-230.048981,-191.078201,-125.611168
1517,2.0,3,-487.594299,230.484467,-154.863327,319.961395,65.152237
400,8.0,5,-424.285309,136.813278,112.026375,245.966705,224.850296
1429,6.0,3,-413.055023,-1.339022,302.150085,96.050415,351.509064
468,1.0,5,-308.360046,376.435455,-449.48642,436.650482,-175.820633
606,9.0,5,122.27298,21.330811,51.287292,-265.125702,-229.682953
854,9.0,5,123.262466,-7.892051,167.691772,-316.112946,-202.601379
72,5.0,6,-475.995117,57.879097,232.024628,197.05513,338.362
463,4.0,4,201.68364,-53.731792,51.372955,-376.855896,-253.717926
270,2.0,3,-342.37146,-30.546591,-415.178101,-10.392281,75.981445
922,4.0,4,164.903397,-71.397202,66.47963,-368.054565,-198.190292
764,8.0,4,-416.7612,24.159286,304.372589,119.456917,344.795624
1775,6.0,5,-449.940674,-290.097443,192.299835,-224.950745,348.907684
578,9.0,4,44.237411,163.992142,-223.368988,18.653526,-276.123199
559,6.0,6,-292.276245,-479.598267,207.707016,-494.948639,329.956604
135,0.0,7,-500.074799,-548.65094,-174.637909,-372.654816,654.381042
166,0.0,6,-515.952271,-512.580872,-159.272842,-327.891785,651.991516
689,8.0,5,-348.218475,115.34745,-35.26025,207.056931,106.083504
1518,1.0,6,-389.35376,638.273254,-242.923935,663.737671,-187.353271
470,9.0,3,91.147659,196.721603,-263.219543,34.462261,-335.879639
675,7.0,4,66.624512,256.706635,-240.916229,50.541615,-374.355438
1668,2.0,3,-410.708832,256.183014,-138.489044,286.007568,4.394578
934,6.0,3,-450.537445,-406.171539,168.962387,-342.459137,396.584595
3,6.0,7,-419.150787,-199.579849,185.370453,-124.284149,317.63327
108,9.0,7,152.615814,98.564804,-16.93354,-193.525864,-305.221924
1603,2.0,3,-368.895691,-234.973831,-344.890228,-177.711182,267.119415
1381,1.0,4,-67.971909,688.236084,205.258804,415.232208,-600.45636
836,8.0,6,-384.064575,110.53701,-19.194857,220.282547,135.439972
1612,8.0,3,-208.685577,16.695061,-287.052277,14.686607,-2.773358
1813,0.0,3,-450.620941,-493.870697,-241.770035,-357.935516,564.71283
1325,4.0,4,44.571136,-7.745694,-342.295105,-99.387253,-175.814331
219,3.0,6,-413.943237,82.998817,258.216125,169.197021,299.093536
956,5.0,4,-469.053162,54.9431,271.891754,179.639557,359.794281
997,4.0,4,115.700943,-28.87149,-334.506042,-142.177689,-211.194611
1571,1.0,4,-299.24884,668.236877,120.878326,566.424561,-385.070679
402,4.0,4,-95.754211,109.134003,-218.521149,21.171263,-158.55777
1695,2.0,3,15.132917,271.931244,15.606158,-11.225097,-313.869354
862,2.0,5,-472.512573,203.628113,-239.503555,270.151855,26.704378
433,1.0,6,-216.384613,646.068115,16.24765,493.233337,-410.811859
404,3.0,3,-353.581177,149.469543,264.801544,175.617462,252.534103
1194,2.0,4,-80.230652,-101.175407,61.594688,-268.94278,-42.947601
1498,3.0,4,-466.683655,-28.046724,304.667023,91.001884,412.831879
1712,2.0,4,-395.693268,-2.816035,-195.605011,7.635918,119.330673
1221,0.0,3,-452.504578,-546.57135,-175.918945,-405.138275,605.726563
968,1.0,4,-251.396957,641.199341,-65.309624,512.323853,-343.407257
1720,4.0,3,112.597206,-66.263184,99.489037,-343.204346,-154.04924
585,9.0,5,-344.586945,162.200577,121.38755,185.302155,152.028641
822,7.0,4,167.595245,126.211258,157.228027,-274.662262,-354.487091
215,4.0,3,0.938302,321.137299,-38.562248,102.362389,-345.873993
328,0.0,3,-473.723419,-404.220795,-198.994995,-275.725037,534.380859
1727,5.0,4,-380.12558,61.711586,-16.051903,168.920456,149.728714
1041,2.0,3,-460.418427,37.844894,-307.609314,50.427094,83.335274
1204,0.0,3,-442.194733,-539.54718,-159.980972,-403.245667,590.80304
544,3.0,8,-432.856598,126.852791,372.966888,199.165985,381.3508
1265,9.0,3,108.841934,127.64283,-131.562698,-83.435287,-289.19812
1242,1.0,8,-178.295822,622.96637,60.199684,448.700958,-428.65741
754,4.0,6,163.598434,-34.274147,-25.282976,-307.530731,-235.164749
841,6.0,5,-252.455383,-557.12793,255.492218,-601.068542,331.040253
843,3.0,4,-499.515625,83.02813,212.079254,228.009064,343.390411
1329,5.0,4,-254.483932,77.371048,-240.77742,148.10434,-61.199677
509,9.0,10,134.240372,-76.212547,82.371635,-368.140503,-183.887436
1294,1.0,4,-193.203537,250.595627,123.966583,147.435257,-73.716629
833,2.0,3,-336.120636,58.065521,-322.651978,16.732544,-8.765999
662,9.0,7,12.322355,189.63385,-347.594452,109.451523,-301.764679
546,2.0,8,-350.683197,-139.40184,-390.873199,-113.595612,164.139816
1809,7.0,4,136.298279,76.793549,178.837952,-292.789337,-295.779053
1225,0.0,4,-498.303436,-563.739319,-156.61705,-377.617065,670.984009
1506,5.0,4,-448.098114,114.256752,168.581833,250.808441,270.208435
1677,5.0,4,-284.093903,29.520002,-272.932129,115.0896,-22.766258
1462,2.0,3,-464.030609,71.93425,-242.217087,92.184387,62.225346
25,5.0,3,-165.623383,170.294342,-79.069984,120.922264,-123.901436
1548,4.0,5,-71.44313,59.134426,-163.328766,-48.426689,-137.976761
1416,5.0,3,-484.163208,63.00914,196.719299,212.931305,322.897614
1511,5.0,4,-289.504211,80.10408,50.863617,134.364426,97.023544
766,2.0,7,-365.317261,48.97031,-363.073181,18.488857,15.918541
45,0.0,5,-448.172668,-368.540771,-29.694176,-258.422363,468.81604
1430,1.0,7,-367.444916,708.458313,-206.16951,688.250671,-251.355835
667,5.0,3,-268.256592,61.342335,-275.194214,140.580643,-51.555054
850,4.0,4,119.082382,-1.570052,76.41909,-291.943085,-212.239319
618,2.0,4,-421.534088,265.487122,-2.617008,314.239929,105.607353
1505,1.0,3,-301.483765,651.010132,42.142025,546.84021,-350.402435
1698,6.0,5,-363.461304,-416.116486,177.313782,-377.439575,386.356476
1845,8.0,4,-302.64328,148.34726,154.648407,158.123077,149.676819
323,6.0,7,-449.5224,-401.436859,231.278046,-356.699432,367.455383
1806,3.0,3,-359.135834,145.079437,206.241272,195.586487,214.497452
326,8.0,5,-296.267548,67.550407,65.724335,77.581993,154.34288
1540,7.0,3,155.807983,147.616089,158.126678,-257.52063,-363.313232
1168,8.0,4,-305.292053,155.414368,-16.626505,202.210281,71.194649
1933,9.0,5,190.188004,-52.551731,103.093735,-386.948029,-242.579453
1385,4.0,3,136.44104,174.212341,106.859886,-165.438751,-333.563416
324,6.0,5,-454.748657,-354.815948,219.202881,-302.344147,358.095673
1784,0.0,4,-422.817871,-283.703827,-35.226563,-180.872101,433.064301
1905,6.0,3,-316.688873,-446.35025,184.100113,-447.370148,331.937775
73,5.0,3,-479.803345,58.865738,203.14035,208.792557,319.969788
1344,2.0,6,-354.229309,-54.223873,-339.098694,-58.675152,94.476982
921,8.0,6,-373.28067,77.620171,-107.301926,172.539627,129.90448
1034,4.0,4,-20.525284,-48.20047,-360.666138,-120.444832,-112.451225
595,1.0,4,-236.449844,672.978455,-16.738573,533.366028,-410.226837
721,6.0,4,-329.719391,-473.958984,233.558167,-469.582214,361.256226
421,7.0,7,152.338913,98.578476,167.925293,-285.150879,-324.314545
990,9.0,4,84.870186,218.634583,-238.113403,45.605232,-345.152313
274,6.0,4,-316.205505,-262.270569,197.23262,-231.068314,273.562195
1380,4.0,5,109.802292,-44.484306,-163.110138,-228.067169,-191.826889
925,5.0,3,-325.846558,48.127487,-215.978638,156.260178,13.073504
1901,7.0,3,49.299976,282.144165,-155.617157,32.982616,-370.135132
1496,7.0,6,144.521927,146.480972,-43.266678,-138.181595,-327.438843
98,4.0,6,30.66711,172.827621,-231.144623,29.079182,-281.695648
952,1.0,6,-177.550491,252.886002,-270.006866,203.735596,-182.753708
39,8.0,5,-393.546967,137.696564,241.609268,190.272842,271.592102
256,5.0,4,-342.14032,88.180931,-169.595505,198.830185,23.221231
555,9.0,7,164.044708,55.365417,12.858562,-244.856003,-284.560394
1855,8.0,4,-404.819366,84.948769,249.172897,154.378937,290.759979
1717,6.0,5,-394.763245,-270.396484,172.312485,-223.239624,297.953339
188,1.0,4,-207.714951,665.352112,-11.25044,497.919861,-399.724976
1093,4.0,5,123.498604,-2.926549,-106.591194,-213.650696,-222.904648
1162,0.0,5,-433.539459,-482.569519,-217.94165,-362.509125,553.242249
1055,0.0,3,-500.865814,-395.206512,-87.285027,-224.71994,578.900391
1909,8.0,5,-316.371033,224.149002,159.526672,202.192627,141.03775
488,2.0,6,-465.871338,232.710129,-219.706055,299.361877,7.581754
227,0.0,7,-411.055145,-336.533966,-275.645508,-253.363266,421.40033
501,7.0,6,-78.096107,354.319092,-106.351105,185.004532,-308.077515
260,8.0,3,-250.297668,221.937088,112.684677,170.38588,40.255257
1390,9.0,3,106.981415,192.745071,-271.222076,21.463663,-349.189789
1990,8.0,3,-395.462067,131.830124,38.417862,241.821289,170.284668
225,8.0,5,-276.727356,144.949875,191.588623,117.725281,152.883911
957,5.0,4,-458.882263,88.702606,279.30011,200.507614,347.253479
1092,6.0,4,-372.329132,-486.916016,226.326126,-463.398468,372.36087
1863,1.0,3,-301.137573,439.755402,-487.739197,495.999084,-211.369522
859,6.0,4,-366.151489,-384.047119,173.148239,-363.100769,322.078918
731,5.0,3,-40.800148,31.160032,100.040558,-132.906769,-81.414299
1391,9.0,4,47.312405,200.314331,-297.22522,74.406204,-320.29126
1084,9.0,12,62.363346,158.922394,96.274811,-122.100235,-255.158417
464,4.0,4,209.84581,-63.546993,5.81993,-374.121613,-259.984314
962,4.0,4,164.701416,-27.137758,-75.736267,-279.016418,-242.677689
1051,2.0,3,-435.239655,10.972557,-235.089401,37.378639,128.711578
932,8.0,5,-360.277191,222.701996,172.609131,226.457397,179.333603
67,5.0,5,-476.706024,-141.492859,172.751205,3.999791,466.953857
441,6.0,7,-347.554901,-423.758881,208.218002,-414.983948,325.488861
31,5.0,4,-450.411163,69.603683,137.350342,208.470856,253.20842
450,3.0,6,-455.643616,135.699356,251.568146,246.07692,318.654572
473,7.0,7,87.141106,292.72348,-334.926575,85.987862,-426.867981
740,3.0,3,-527.276306,78.148521,324.330383,229.995377,435.098267
1040,2.0,5,-449.056122,49.778446,-326.676819,48.534027,58.974712
